exchange,symbol,isin,series,date,close,prev_close,volume,value,trades,sma20,sma50,sma200,avg_vol20,volume_ratio20,high20,high50,high60,low20,low50,low60,high252,low252,dist_52w_high_pct,dist_52w_low_pct,roc20_pct,roc50_pct,rsi14,atr14_pct,range_pct,close_vs_sma20_pct,close_vs_sma50_pct,close_vs_sma200_pct,sma20_slope20_pct,sma50_slope20_pct
NSE,ABREL,INE055A01016,EQ,2026-09-21,1237.1,1266.2,99442,124274420.1,10312,1336.9,1380.95,,173828.65,0.5721,1486,1486,1486,1207,1207,1207,1486,1155,-16.7497,7.1082,-12.0316,-14.5059,29.5014,3.2721,4.5005,-7.465,-10.4167,,-4.6794,-0.1089
BSE,ABRFL,INE0ZDY01011,M,2026-09-21,35.5,35.5,4800,171000,4,39.1675,,,4680,1.0256,44.15,,,35.5,,,80.3,35.5,-55.7908,0,-8.6464,,21.2163,3.3803,1.4085,-9.3636,,,-12.7031,
BSE,ABRIL,INE15MX01014,M,2026-09-21,31.85,31.99,12000,370800,5,33.436,35.2162,,9700,1.2371,34.98,39.99,,27.25,27.25,,39.99,27.25,-20.3551,16.8807,-8.974,-17.2727,37.5402,4.8598,6.1667,-4.7434,-9.5587,,-6.3024,
BSE,ABSLAMC,INE404A01024,A,2026-09-21,1034.2,1061.15,9701,10123794,797,1047.7175,1042.405,,36700.25,0.2643,1115.8,1179.75,1203,994.75,975,975,1224.35,975,-15.5307,6.0718,2.5738,-9.669,47.2248,4.2317,3.4241,-1.2902,-0.7871,,3.4862,-3.9143
NSE,ABSLAMC,INE404A01024,EQ,2026-09-21,1034.3,1060.4,174676,182184062,18695,1048.225,1042.696,,245269.75,0.7122,1116.9,1179.7,1203.6,992.6,973.3,973.3,1224.9,973.3,-15.5605,6.2673,2.5684,-9.7942,47.4762,4.444,4.161,-1.3284,-0.8052,,3.51,-3.9263
BSE,ABVL,INE485K01022,X,2026-09-21,4.35,4.33,100437,437453,208,4.711,5.047,,174919.25,0.5742,5.11,5.96,6.25,3.78,3.78,3.78,6.25,3.78,-30.4,15.0794,-13.6905,-27.0134,33.0275,7.4548,11.0294,-7.6629,-13.8102,,-8.4354,-7.2856
BSE,ACC,INE012A01025,A,2026-09-21,1254.85,1265.25,9805,12336595,702,1270.7975,1319.757,,9840.65,0.9964,1337.85,1413.5,1413.5,1219,1219,1219,1413.5,1219,-11.2239,2.9409,-4.0414,-9.3808,41.8924,1.6857,1.5732,-1.2549,-4.9181,,-5.5134,-2.4401
NSE,ACC,INE012A01025,EQ,2026-09-21,1256.3,1259.7,66808,84149540.1,6471,1270.85,1319.826,,127697.3,0.5232,1338.1,1413.9,1413.9,1219.1,1219.1,1219.1,1413.9,1219.1,-11.1465,3.0514,-3.9085,-9.2597,41.8285,1.7898,1.6787,-1.1449,-4.8132,,-5.5004,-2.4277
BSE,ACCEDERE,INE578B01015,X,2026-09-21,49.74,50.42,6824,335062,125,56.814,63.9404,,3367.95,2.0262,74.68,91,91.42,47.1,47.1,47.1,91.42,47.1,-45.5918,5.6051,-36.7256,-22.3177,38.161,7.0438,9.6033,-12.4512,-22.2088,,-23.201,-9.1084
BSE,ACCEL,INE258C01038,X,2026-09-21,12.42,12.25,4115,50181,36,12.135,12.3564,,14892.3,0.2763,14.9,14.9,14.9,10.31,10.31,10.31,14.9,10.31,-16.6443,20.4656,3.5863,-1.8182,56.0579,8.7244,4.6589,2.3486,0.5147,,-2.44,-3.3372
BSE,ACCELERATE,INE0POP01017,MT,2026-09-17,137,133.63,1280,173203,2,107.2755,,,1856,0.6897,137,,,93.1,,,137,93.1,0,47.1536,42.7083,,75.6757,3.1809,2.5219,27.7086,,,,
BSE,ACCELYA,INE793A01012,B,2026-09-21,1120.3,1123.3,576,643689,96,1126.1875,1135.264,,521.55,1.1044,1150.75,1181.95,1181.95,1107.15,1070.05,1070.05,1181.95,1070.05,-5.216,4.696,-2.0203,1.2289,42.2245,1.3899,1.2106,-0.5228,-1.3181,,-1.5082,0.4967
NSE,ACCELYA,INE793A01012,EQ,2026-09-21,1119.9,1123,7474,8373754.3,541,1126.485,1135.042,,4973.1,1.5029,1150,1180,1180,1106.1,1091.2,1085.9,1180,1085.9,-5.0932,3.131,-1.6424,0.992,41.5612,1.3547,0.8788,-0.5846,-1.334,,-1.4186,0.5352
BSE,ACCORDTS,INE132201018,M,2026-09-21,64.3,64.25,60000,3874500,20,64.363,61.4724,,57300,1.0471,70.85,71.89,71.89,59.95,51,51,71.89,51,-10.5578,26.0784,7.256,16.9091,55.1178,4.7256,3.8858,-0.0979,4.5998,,3.4492,5.3255
BSE,ACCURACY,INE648Z01023,T,2026-09-21,4.63,4.65,2061,9447,22,4.401,4.6678,,10557.45,0.1952,4.85,5.34,5.8,3.99,3.99,3.99,6.06,3.99,-23.5974,16.0401,2.6608,-12.806,58.3942,5.847,5.8166,5.2034,-0.8098,,-7.4545,-8.6929
NSE,ACCURACY,INE648Z01023,BE,2026-09-21,4.59,4.65,37759,173387.43,172,4.414,4.679,,51222.1,0.7372,4.73,5.28,5.8,4.06,4.06,4.06,5.94,4.06,-22.7273,13.0542,0,-12.7376,57.4074,4.793,4.4444,3.9873,-1.9021,,-7.5215,-8.2405
BSE,ACE,INE731H01025,A,2026-09-21,1230.35,1229.25,97228,121183999,5024,1143.775,1100.288,,33885.55,2.8693,1267.05,1267.05,1267.05,1074.45,957.55,957.55,1267.05,861,-2.8965,42.8978,4.0817,24.3594,75.5839,3.618,4.0015,7.5692,11.8207,,3.3041,6.192
NSE,ACE,INE731H01025,EQ,2026-09-21,1230.4,1229.2,604926,754360024.2,38892,1144.115,1100.444,,349230.05,1.7322,1268,1268,1268,1073.8,957.8,957.8,1268,861,-2.9653,42.9036,4.0771,24.4085,75.4781,3.6643,3.8918,7.5416,11.8094,,3.3472,6.2013
BSE,ACEALPHA,INE0S9X01011,M,2026-09-21,150,149.3,4000,601950,4,136.0275,129.811,,10600,0.3774,151,151,,129,115.05,,151,115.05,-0.6623,30.3781,8.6957,22.449,72.8244,2.2333,0.6667,10.2718,15.5526,,5.4272,
BSE,ACEEDU,INE715F01014,Z,2026-09-21,4.16,4.37,15,62,1,4.322,,,8830.4,0.0017,4.79,,,3.68,,,4.79,3.68,-13.1524,13.0435,-5.8824,,54.7619,4.9107,0,-3.7483,,,,
BSE,ACEENGITEC,INE035401020,X,2026-09-21,97,95.3,2,194,1,102.521,,,307.9,0.0065,128,,,86.45,,,128,86.45,-24.2188,12.2036,,,30.758,2.9308,0,-5.3852,,,,
NSE,ACEINTEG,INE543V01017,EQ,2026-09-21,17.89,17.37,4464,79002.9,169,17.547,18.4934,,4022.9,1.1096,19.8,21.88,24.29,16.81,16.81,16.81,24.29,16.81,-26.3483,6.4247,0,-14.8501,58.3004,6.528,5.9929,1.9548,-3.2628,,-5.8612,-7.212
BSE,ACEMEN,INE023R01018,X,2026-09-21,117.1,114.7,89511,10436233,145,117.0325,109.4848,,41892,2.1367,127.95,127.95,127.95,108,92,90.5,127.95,90.5,-8.4799,29.3923,-1.7617,23.9285,44.0252,5.7247,6.1404,0.0577,6.9555,,7.8198,7.784
BSE,ACESOFT,INE849B01010,XT,2026-09-21,203.95,205.9,49575,9856681,215,197.085,171.342,,33027.15,1.501,213.8,213.8,213.8,168.2,111.6,107,213.8,107,-4.6071,90.6075,20.3245,80.2475,60.7949,5.5091,4.4898,3.4833,19.0309,,17.6188,23.7734
BSE,ACFSL,INE218P01018,MT,2026-09-18,65.6,69,1200,78720,1,67.6335,,,2940,0.4082,82.09,,,57.36,,,82.09,35.91,-20.0877,82.6789,17.8584,,40.516,5.1611,0,-3.0066,,,,
BSE,ACGL,INE451C01013,B,2026-09-21,1719.85,1746.45,601,1041641,82,1778.3825,1954.564,,411.3,1.4612,1929,2403,2403,1709.05,1709.05,1709.05,2403,1709.05,-28.429,0.6319,-5.0436,-26.2626,38.2812,4.2228,4.9064,-3.2913,-12.0085,,-9.1141,-8.3325
NSE,ACGL,INE451C01013,EQ,2026-09-21,1714.3,1737.2,2468,4260868.3,209,1778.63,,,811.3,3.042,1961.9,,,1702,,,1961.9,1702,-12.6204,0.7227,-5.088,,36.8436,4.5008,3.5656,-3.6168,,,,
BSE,ACHYUT,INE0K1401020,T,2026-09-21,6.76,6.84,40241,274293,127,6.902,6.987,,38160.9,1.0545,7.2,8.3,8.84,6.5,6.42,6.42,10.04,5.94,-32.6693,13.8047,-3.4286,-15.1819,48.3871,4.459,2.3669,-2.0574,-3.2489,,-0.3465,-5.6168
BSE,ACI,INE128X01021,A,2026-09-21,466.9,466.8,217985,102289459,991,484.27,514.143,,156053.3,1.3969,522.55,604.45,604.45,447.55,447.55,447.55,604.45,447.55,-22.7562,4.3235,-6.3108,-11.2442,39.8338,3.6655,3.2828,-3.5868,-9.1887,,-7.6464,-3.3324
NSE,ACI,INE128X01021,EQ,2026-09-21,466.25,467.15,373995,174002349.85,15662,484.1875,514.045,,532381.2,0.7025,522.9,604.25,604.25,446,446,446,604.25,446,-22.8382,4.5404,-6.3473,-11.603,39.4273,3.9433,3.9847,-3.7047,-9.2978,,-7.641,-3.3447
BSE,ACIIN,INE167B01025,XT,2026-09-21,2.45,2.41,104950,257127,70,2.47,1.9688,,1349859,0.0777,2.89,2.89,2.89,2.23,1.2,1.18,2.89,1.11,-15.2249,120.7207,4.2553,77.5362,37.6623,2.7405,0,-0.8097,24.4413,,43.6464,33.2792
BSE,ACKNIT,INE326C01017,X,2026-09-21,324.4,326.35,4989,1549785,35,329.195,319.387,,704.9,7.0776,357,357,357,301,288.05,274.1,357,266.5,-9.1317,21.7261,-5.1739,11.0198,46.8876,5.7546,6.7638,-1.4566,1.5696,,4.1493,4.6714
BSE,ACL,INE666E01020,B,2026-09-21,42.94,42.89,2519,107505,53,43.4055,45.9764,,2200.9,1.1445,50.9,50.9,54.4,41.01,41.01,41.01,58.7,41.01,-26.8484,4.7062,-5.2515,-13.1824,41.2829,3.8958,10.6833,-1.0724,-6.6043,,-7.9768,-7.0425
NSE,ACL,INE666E01020,EQ,2026-09-21,42.68,42.66,8165,347479.88,169,43.3575,45.9508,,13605.8,0.6001,46,50.18,53.98,40.7,40.7,40.7,56.35,40.7,-24.2591,4.8649,-5.5752,-13.1638,40.2256,3.2083,3.6817,-1.5626,-7.118,,-8.0445,-7.0657
BSE,ACLD,INE0T3401029,M,2026-09-21,153.1,155.7,9600,1478460,16,150.815,147.28,,34770,0.2761,166,166,166,136.5,129.95,129.95,172.3,129.95,-11.1434,17.8145,11.2645,-0.6812,55.3347,4.7658,1.241,1.5151,3.9517,,5.1415,-1.8794
BSE,ACME,INE636B01011,Z,2026-09-21,28.7,28.7,417,12286,11,28.537,29.1914,,1324.9,0.3147,30.5,31.58,32,26.8,26.8,26.8,32.48,26.8,-11.6379,7.0896,-2.5798,-3.8526,52.5157,5.3435,6.726,0.5712,-1.6834,,-3.2267,-2.4169
BSE,ACMESOLAR,INE622W01025,A,2026-09-21,458.6,434.4,355989,161469465,11657,408.8925,388.338,,178484.7,1.9945,464,464,464,378,345.85,345.85,464,325.25,-1.1638,40.9992,14.1932,21.693,71.6127,3.9499,5.7912,12.1566,18.093,,9.694,5.1378
NSE,ACMESOLAR,INE622W01025,EQ,2026-09-21,458.1,435.25,6919009,3141382099.65,126883,408.9075,388.41,,2707245.4,2.5557,464.45,464.45,464.45,376.3,344.7,344.7,464.45,325.1,-1.3672,40.9105,14.0687,21.5119,72.1499,3.9877,6.16,12.0302,17.9424,,9.6502,5.1348
BSE,ACML,INE427V01013,M,2026-09-07,32.7,31.82,6000,195450,6,32.2405,,,2550,2.3529,37.75,,,29.5,,,37.75,29.5,-13.3775,10.8475,-0.9091,,57.6625,3.886,0.7704,1.4252,,,,
BSE,ACROW,INE950D01012,X,2026-09-21,750,755,10,7500,1,783.5175,836.201,,80.8,0.1238,839,910,,742.35,742.35,,910,742.35,-17.5824,1.0305,-6.1385,-11.6504,32.7982,2.6786,0,-4.2778,-10.3086,,-9.6755,
BSE,ACSTECH,INE366C01021,T,2026-09-21,69.63,66.32,90005,6238466,209,55.9265,49.2414,,72743.4,1.2373,69.63,69.63,69.63,48.45,38.06,38.06,69.63,32.08,0,117.0511,37.013,65.628,89.4279,4.7414,3.9254,24.5027,41.4054,,21.4315,13.2002
NSE,ACSTECH,INE366C01021,BE,2026-09-21,69.45,66.15,301821,20838945.43,621,55.7105,49.1042,,320392.65,0.942,69.45,69.45,69.45,48.42,39.15,39.15,69.45,31.71,0,119.0161,36.7664,64.2621,86.9922,4.1026,2.4487,24.6623,41.4339,,21.1625,13.1016
BSE,ACTIVE,INE380Z01015,B,2026-09-21,99.9,103.4,11734,1184010,173,109.075,112.241,,6874.15,1.707,128,135.05,135.05,97,97,97,144,97,-30.625,2.9897,-9.5518,-14.87,22.4359,5.6199,9.0206,-8.4116,-10.9951,,-3.1714,-4.8652
BSE,ACUTAAS,INE00FF01025,A,2026-09-21,3422.3,3438.15,13590,46966554,1628,3270.3175,3310.658,,30369.4,0.4475,3509.5,3699.85,3735,3121.05,3027,3027,3735,2960,-8.3722,15.6182,8.0067,0.8353,65.6818,3.3089,3.2206,4.6473,3.3722,,1.0668,-0.9251
NSE,ACUTAAS,INE00FF01025,EQ,2026-09-21,3425.7,3440.3,327627,1133480180.5,47298,3271.345,3311.226,,306107.25,1.0703,3509.9,3700,3740,3120,3025,3025,3740,2960.2,-8.4037,15.7253,8.1003,0.7322,65.276,3.442,3.2627,4.7184,3.4571,,1.0954,-0.9321
BSE,ADANIENSOL,INE931S01010,A,2026-09-21,1405,1415,34856,49230051,2333,1441.7475,1563.527,,164251.2,0.2122,1637.75,1789,1789,1336.9,1336.9,1336.9,1789,1336.9,-21.4645,5.0939,-8.2359,-15.0621,41.1881,3.7079,2.2276,-2.5488,-10.1391,,-10.8253,-2.5175
NSE,ADANIENSOL,INE931S01010,EQ,2026-09-21,1397.6,1436.1,1943661,2740778330.1,51744,1440.665,1564.102,,3955715.3,0.4914,1637,1789,1789,1336.5,1336.5,1336.5,1789,1336.5,-21.8781,4.5716,-9.3586,-15.5018,47.0865,3.1636,2.49,-2.9892,-10.6452,,-11.0297,-2.5477
BSE,ADANIENT,INE423A01024,A,2026-09-21,2990,2999.1,58329,175100602,2845,2998.06,3031.627,,80933.95,0.7207,3178.75,3220,3245,2831.65,2831.65,2831.65,3245,2831.65,-7.8582,5.5921,-0.1669,-5.2343,56.0304,2.7124,1.3207,-0.2688,-1.3731,,-0.4631,-0.7289
NSE,ADANIENT,INE423A01024,EQ,2026-09-21,2975,3020,782730,2343753926.2,34302,2996.185,3032.442,,2191676.25,0.3571,3173.7,3219.7,3245,2830.5,2830.5,2830.5,3245,2830.5,-8.3205,5.1051,-0.7341,-5.7739,60.073,2.7525,1.443,-0.7071,-1.8942,,-0.6557,-0.7535
BSE,ADANIGREEN,INE364U01010,A,2026-09-21,1304,1313.7,55898,73436445,2362,1291.0825,1359.253,,97721.15,0.572,1345,1631.35,1631.35,1217.95,1217.95,1217.95,1631.35,1217.95,-20.0662,7.0652,-0.9119,-15.1207,67.4437,2.9349,2.5051,1.0005,-4.065,,-4.5708,-6.1431
NSE,ADANIGREEN,INE364U01010,EQ,2026-09-21,1303.6,1334.5,644395,846646995.7,20547,1292.71,1360.346,,1502598.25,0.4289,1346.8,1631.5,1631.5,1214.9,1214.9,1214.9,1631.5,1214.9,-20.0981,7.301,-1.2424,-15.1633,63.7605,2.9824,2.4537,0.8424,-4.1714,,-4.5262,-6.1035
BSE,ADANIPORTS,INE742F01042,A,2026-09-21,1788,1801,66711,118991940,3483,1714.2775,1727.706,,469403.4,0.1421,1801,1858.95,1891.8,1624.1,1624.1,1624.1,1891.8,1624.1,-5.4868,10.0917,5.3624,-2.1882,71.8571,2.198,1.8056,4.3005,3.4898,,1.0704,-2.4718
NSE,ADANIPORTS,INE742F01042,EQ,2026-09-21,1787.1,1824,2317822,4136892074.3,66261,1715.69,1728.814,,2614831.35,0.8864,1824,1859.7,1891.1,1593.1,1593.1,1593.1,1891.1,1593.1,-5.4994,12.1775,5.1235,-2.2428,73.3061,2.4989,1.7037,4.1622,3.3714,,1.0862,-2.4407
BSE,ADANIPOWER,INE814H01029,A,2026-09-21,207.2,209,1504806,312863388,9332,207.355,209.538,,1304930.7,1.1532,217.35,228.9,229.8,198.65,198.65,198.65,236.2,198.65,-12.2777,4.3041,1.0732,-5.1282,59.0476,2.6372,2.3075,-0.0748,-1.1158,,-0.1865,-3.1428
NSE,ADANIPOWER,INE814H01029,EQ,2026-09-21,206.55,206.6,11494497,2387085988.7,59684,207.254,209.645,,21147485.35,0.5435,217.4,228.94,229.8,198,198,198,236.25,198,-12.5714,4.3182,0.5109,-5.4475,60.1665,2.6797,2.5173,-0.3397,-1.4763,,-0.4154,-3.1527
BSE,ADARSHPL,INE627D01016,X,2026-09-21,25.04,27,4469,115515,29,26.904,28.5638,,2284.9,1.9559,29.85,33.95,33.95,24.68,24.68,24.68,33.95,24.68,-26.2445,1.4587,-8.3791,-16.5333,44.1748,5.3115,8,-6.9283,-12.3366,,-7.8409,-3.7647
BSE,ADCINDIA,INE833A01016,XT,2026-09-21,2331.9,2271,2158,5115309,129,2361.7325,2311.339,,684.3,3.1536,2495,2527.75,2527.75,2213.85,2004.2,2004.2,2599,2004.2,-10.277,16.3507,-4.7426,0.7583,38.2122,1.814,3.5815,-1.2632,0.8896,,3.8759,0.0698
BSE,ADCON,INE805Q01028,X,2026-09-21,0.55,0.48,1413270,756365,331,0.49,0.5026,,199651.7,7.0787,0.56,0.56,0.56,0.46,0.46,0.46,0.77,0.46,-28.5714,19.5652,12.2449,1.8519,66.6667,4.5455,14.2857,12.2449,9.431,,-2.7778,-6.7186
BSE,ADCOUNTY,INE0W1601012,M,2026-09-21,86.5,86.5,9600,836720,12,87.318,86.8,,22080,0.4348,99.43,99.43,105,81,73,73,107.85,73,-19.796,18.4932,3.0498,-10.9624,47.4209,6.1635,6.6198,-0.9368,-0.3456,,3.861,-5.9344
BSE,ADDIND,INE757C01021,B,2026-09-21,79.89,81.48,1423,112321,15,82.9785,83.152,,774.65,1.837,95,104.4,104.4,70.4,70,70,106.03,70,-24.6534,14.1286,-9.2159,-4.7795,40.1352,9.0598,6.5089,-3.722,-3.9229,,-1.1007,-1.2552
NSE,ADDIND,INE757C01021,EQ,2026-09-21,77.74,82.65,207,16174.65,29,81.16,,,911,0.2272,94.6,,,72,,,94.6,71.05,-17.8224,9.4159,-3.6201,,40.9114,9.0016,10.2,-4.2139,,,,
BSE,ADFFOODS,INE982B01027,B,2026-09-21,268,261.9,6734,1760502,317,270.3625,277.683,,6431.75,1.047,284.85,330.65,346.95,249.2,249.2,249.2,346.95,249.2,-22.7554,7.5441,0.5629,-16.3284,49.4226,3.8913,6.7382,-0.8738,-3.4871,,-0.473,-4.9379
NSE,ADFFOODS,INE982B01027,EQ,2026-09-21,267.9,261.45,124948,32875401.55,4773,270.04,277.542,,128226.55,0.9744,285.7,330.75,346.95,248.8,248.8,248.8,346.95,248.8,-22.7843,7.6768,0.1121,-16.2551,48.0833,4.0354,4.3495,-0.7925,-3.4741,,-0.5652,-5.0028
BSE,ADHBHUTIN,INE578L01014,X,2026-09-21,12.99,13.02,1033,13148,20,13.7985,14.1172,,862.7,1.1974,16.63,16.63,16.63,12.25,12.25,12.25,16.63,12.25,-21.8882,6.0408,-5.5959,-8.714,33.9623,5.6252,9.9592,-5.8593,-7.9846,,-5.4444,
BSE,ADINATH,INE207C01019,X,2026-09-21,22.8,22.5,1832,41827,8,21.858,21.2872,,1999,0.9165,23.65,23.65,23.65,20,19.12,19.12,23.65,19.12,-3.5941,19.2469,8.5714,8.2621,63.8554,6.4536,7.1429,4.3096,7.1066,,4.1353,1.099
BSE,ADISHAKTI,INE0CWK01019,M,2026-09-18,7.13,7.35,50000,336100,5,6.7445,9.3558,,102000,0.4902,7.5,14.69,15.45,5.76,5.76,5.76,15.45,5.76,-53.8511,23.7847,4.2398,-43.9024,45.1187,6.9024,7.7039,5.7158,-23.7906,,-32.656,
BSE,ADITYA,INE570B01012,X,2026-09-21,7.99,8.1,3991,31916,25,8.527,8.6382,,2482,1.608,10,10,10,7.75,7.75,7.75,10,7.75,-20.1,3.0968,-9.2045,-14.2704,38.448,7.4021,0.7509,-6.2976,-7.5039,,-1.6607,-2.532
BSE,ADITYASP,INE122D01026,X,2026-09-21,13.55,14,2934,39770,55,14.762,15.5922,,1595.75,1.8386,16.25,16.9,16.9,13.19,13.19,13.19,18.25,13.19,-25.7534,2.7293,-14.9404,-13.4185,30.4825,6.1465,7.8848,-8.2103,-13.0976,,-9.1094,-2.2935
BSE,ADL,INE0CHO01012,B,2026-09-21,70,71.12,1,70,1,73.578,71.7716,,1517.8,0.0007,85,85,,70,62,,85,62,-17.6471,12.9032,0,,47.1281,7.4541,0,-4.8629,-2.4684,,3.7603,
NSE,ADL,INE0CHO01012,EQ,2026-09-18,70.06,72.03,261,18380.28,26,73.0375,71.9146,,954.85,0.2733,83,83,83,69.11,66,66,83,66,-15.5904,6.1515,-2.6809,-1.5458,34.6202,7.0501,7.7143,-4.0767,-2.5789,,2.3823,1.57
BSE,ADMACH,INE0XLO01010,MT,2026-09-21,430,430,1800,768630,3,416.0275,396.436,,6150,0.2927,475,475,475,377.2,325.1,264,475,264,-9.4737,62.8788,13.1579,35.9254,64.0757,3.7375,2.6068,3.3586,8.4664,,7.8134,14.222
BSE,ADMANUM,INE556D01017,X,2026-09-21,49.6,53.85,1312,65777,22,53.3305,55.0782,,1436,0.9136,56.98,64,64.8,49.07,49.07,49.07,67.5,49.07,-26.5185,1.0801,-6.4327,-18.994,32.8618,5.0072,6.9696,-6.9951,-9.9462,,-3.2974,-4.8946
BSE,ADON,INE1SME01017,M,2026-09-21,100,101,140000,14166340,44,90.2035,86.868,,84800,1.6509,113.2,113.2,,77,75.25,,113.2,75.25,-11.6608,32.8904,16.2791,26.1034,66.6734,7.0971,8.01,10.8604,15.1172,,7.3078,
BSE,ADOR,INE045A01017,B,2026-09-21,1576.6,1591.3,676,1067652,111,1619.65,1537.946,,3392.95,0.1992,1765,1765,1765,1486.1,1303.2,1219.05,1765,1097.95,-10.6742,43.5949,-2.5467,19.101,28.3403,3.4156,1.2443,-2.658,2.5134,,6.6845,10.7208
NSE,ADOR,INE045A01017,EQ,2026-09-21,1576.4,1592.1,13795,21746248.3,1920,1619.13,1538.218,,53087.95,0.2599,1766.4,1766.4,1766.4,1487.1,1302.3,1220,1766.4,1092.6,-10.7563,44.2797,-2.547,18.9915,28.7879,3.5773,1.4827,-2.6391,2.4822,,6.5813,10.6987
BSE,ADROITINFO,INE737B01033,B,2026-09-21,11.29,11.35,12371,138831,53,10.672,10.0026,,7088.55,1.7452,11.88,11.94,11.94,9.6,8.5,8.5,11.94,8.5,-5.4439,32.8235,12.5623,26.4278,77.3006,4.1503,3.7443,5.7909,12.8707,,8.4994,6.4786
NSE,ADROITINFO,INE737B01033,EQ,2026-09-21,11.25,11.14,43930,488895.94,239,10.638,10.0246,,31397.2,1.3992,11.7,11.7,11.7,9.76,8.36,8.36,11.7,8.36,-3.8462,34.5694,12.0518,24.8613,77.4566,6.1016,5.4128,5.753,12.2239,,7.5251,6.4793
BSE,ADSL,INE102I01027,B,2026-09-21,96.65,95.9,14892,1449897,177,102.2225,110.289,,9749.7,1.5274,110.85,129.5,131.9,93.6,93.6,93.6,137.85,93.6,-29.8876,3.2585,-10.7159,-19.4919,26.1905,3.6139,5.1536,-5.4513,-12.3666,,-10.0352,-6.8961
NSE,ADSL,INE102I01027,EQ,2026-09-21,96.94,96.29,77436,7532267.34,1781,102.246,110.2916,,86383.7,0.8964,111,129.75,132,94.02,94.02,94.02,137.64,94.02,-29.5699,3.1057,-10.6461,-19.257,27.3973,3.5243,3.6432,-5.1894,-12.1057,,-10.0446,-6.893
BSE,ADTECH,INE257C01014,X,2026-09-21,47.28,46.55,3084,146332,80,48.7725,52.0778,,3698.3,0.8339,57.8,59.85,70,43.05,43.05,43.05,70,43.05,-32.4571,9.8258,-9.7365,-21.566,35.2073,6.111,3.2258,-3.0601,-9.2128,,-9.2782,-7.672
BSE,ADVAIT,INE0ALI01010,B,2026-09-21,2005.6,2002.8,4890,9899087,494,2093.035,2155.205,,7877.35,0.6208,2260.4,2444.2,2444.2,1938.55,1938.55,1938.55,2485.7,1938.55,-19.3145,3.4588,-3.8612,-9.1872,33.8057,4.0098,3.6489,-4.1774,-6.9416,,-4.8859,-3.6069
NSE,ADVAIT,INE0ALI01010,EQ,2026-09-21,2005.5,2003.6,41422,83894138.7,5958,2092.695,2155.166,,59063.2,0.7013,2244.9,2442,2442,1941.5,1941.5,1941.5,2485,1941.5,-19.2958,3.2964,-3.8591,-9.1506,33.6436,4.0161,3.6308,-4.1666,-6.9445,,-4.8775,-3.6167
BSE,ADVANCE,INE1B0W01010,B,2026-09-21,107.9,110.1,8277,903218,226,116.0725,117.291,,13367.8,0.6192,123.95,141.7,141.7,107,107,106.1,141.7,94.5,-23.8532,14.1799,-9.5557,-2.5294,34.6667,3.9289,3.9252,-7.0409,-8.0066,,-4.0941,3.2891
NSE,ADVANCE,INE1B0W01010,EQ,2026-09-21,107.83,110.48,184028,19967040.6,2341,116.015,117.2704,,179028.75,1.0279,124.9,141.5,141.5,106.5,106.5,105.93,141.5,93.77,-23.7951,14.9941,-9.5386,-2.4075,33.8595,4.1375,4.7512,-7.0551,-8.0501,,-4.1713,3.2914
BSE,ADVANCETL,INE13ZJ01010,M,2026-09-21,61.74,58.8,14400,885792,11,67.4085,,,38460,0.3744,86.75,,,57.95,,,94,51,-34.3191,21.0588,-25.2723,,25.1685,5.9882,2.9,-8.4092,,,,
BSE,ADVANIHOTR,INE199C01026,B,2026-09-21,48,47.71,634,30174,33,49.1,50.3526,,4088.1,0.1551,53,53.99,55.34,46.88,46.88,46.88,55.4,46.88,-13.3574,2.3891,-3.9808,-9.1081,32.4324,3.6131,7.4136,-2.2403,-4.6723,,-3.3341,-3.0786
NSE,ADVANIHOTR,INE199C01026,EQ,2026-09-21,47.9,47.89,7324,350547.71,279,49.049,50.3168,,22167.35,0.3304,53.14,53.6,54.54,46.75,46.75,46.75,54.93,46.75,-12.7981,2.4599,-3.4469,-9.1254,32.1168,2.7856,3.6306,-2.3426,-4.8032,,-3.367,-3.0953
BSE,ADVENTHTL,INE28GN01010,B,2026-09-21,127.15,129.05,4044,512798,119,133.3675,140.099,,10036.4,0.4029,145,155.1,164,123.7,123.7,123.7,164,118.1,-22.4695,7.663,-4.3985,-14.8644,23.8938,3.5841,4.1401,-4.6619,-9.2427,,-7.0205,-2.2767
NSE,ADVENTHTL,INE28GN01010,EQ,2026-09-21,126.64,129.15,169507,21468690.22,2435,133.347,140.1854,,227012.2,0.7467,145,155,164,123.75,123.75,123.75,164,120.02,-22.7805,5.5157,-4.9249,-14.2296,27.7557,3.9984,2.7446,-5.0297,-9.6625,,-7.2188,-2.2593
BSE,ADVENZYMES,INE837H01020,B,2026-09-21,293.95,288.15,7087,2074081,303,295.4125,306.708,,7753,0.9141,310.65,343,351.6,281.35,281.35,281.35,384.95,281.35,-23.6394,4.4784,-2.0003,-10.8432,49.8695,2.5697,3.6063,-0.4951,-4.1597,,-4.8813,-5.9873
NSE,ADVENZYMES,INE837H01020,EQ,2026-09-21,294.05,287.8,395562,115701944.4,8205,295.335,306.597,,211252.75,1.8725,311,343,352.9,282.05,282.05,282.05,386.35,282.05,-23.8903,4.2546,-1.9833,-10.8534,49.941,2.7024,3.7631,-0.4351,-4.0923,,-4.8733,-5.9778
